t(s)	ag (m/s^2)
0	3.8807E-07
0.01	3.8399E-07
0.02	3.799E-07
0.03	3.7581E-07
0.04	3.7173E-07
0.05	3.6764E-07
0.06	3.6355E-07
0.07	3.5946E-07
0.08	3.5537E-07
0.09	3.5127E-07
0.1	3.4718E-07
0.11	3.4309E-07
0.12	3.3899E-07
0.13	3.349E-07
0.14	3.308E-07
0.15	3.2671E-07
0.16	3.2261E-07
0.17	3.1851E-07
0.18	3.1442E-07
0.19	3.1032E-07
0.2	3.0622E-07
0.21	3.0212E-07
0.22	2.9801E-07
0.23	2.9391E-07
0.24	2.8981E-07
0.25	2.8571E-07
0.26	2.816E-07
0.27	2.7761E-06
0.28	-7.2225E-06
0.29	-7.2266E-06
0.3	-7.2307E-06
0.31	-0.000017229
0.32	-0.000017233
0.33	-0.000017238
0.34	-0.000017242
0.35	-0.000017246
0.36	-0.00001725
0.37	2.7351E-06
0.38	-7.2636E-06
0.39	-7.2677E-06
0.4	-7.2718E-06
0.41	-0.00001727
0.42	-0.000027288
0.43	-0.000017279
0.44	-7.2882E-06
0.45	-0.000017287
0.46	-0.000017291
0.47	-0.000017295
0.48	-0.000017299
0.49	-7.3088E-06
0.5	-0.000017307
0.51	-0.000017312
0.52	-7.3212E-06
0.53	-0.00001732
0.54	-0.000017324
0.55	-0.000017328
0.56	-0.000017332
0.57	-0.000017336
0.58	-7.3459E-06
0.59	-0.000017344
0.6	-0.000017349
0.61	-7.3582E-06
0.62	-7.3623E-06
0.63	-7.3665E-06
0.64	-7.3706E-06
0.65	-7.3747E-06
0.66	-0.000017373
0.67	-0.000017377
0.68	-0.000017382
0.69	-0.000027399
0.7	-0.00001739
0.71	-7.3994E-06
0.72	-7.4035E-06
0.73	-7.4077E-06
0.74	-0.000017406
0.75	-0.00001741
0.76	-0.000017415
0.77	-0.000017419
0.78	-0.000017423
0.79	-7.4324E-06
0.8	-0.000017431
0.81	-0.000017435
0.82	2.5497E-06
0.83	-0.000017443
0.84	-0.000007453
0.85	-7.4571E-06
0.86	-0.000017456
0.87	-7.4654E-06
0.88	-0.000017464
0.89	-0.000027482
0.9	-7.4777E-06
0.91	-7.4819E-06
0.92	-0.000007486
0.93	-7.4901E-06
0.94	-7.4942E-06
0.95	-7.4984E-06
0.96	-7.5025E-06
0.97	-7.5066E-06
0.98	-0.000017505
0.99	-7.5149E-06
1	-0.000007519
1.01	-0.000017518
1.02	-0.000017522
1.03	-0.000017526
1.04	-7.5355E-06
1.05	-7.5396E-06
1.06	-7.5437E-06
1.07	-0.000017542
1.08	-7.5519E-06
1.09	-0.000017551
1.1	-0.000017555
1.11	2.4302E-06
1.12	-0.000017563
1.13	-0.000027581
1.14	-7.5767E-06
1.15	-0.000017575
1.16	-0.000017579
1.17	-0.000007589
1.18	-7.5931E-06
1.19	-7.5973E-06
1.2	-0.000017596
1.21	-7.6055E-06
1.22	-0.000017604
1.23	-0.000017608
1.24	-0.000017612
1.25	-0.000017616
1.26	-7.6261E-06
1.27	-7.6302E-06
1.28	-7.6343E-06
1.29	-7.6384E-06
1.3	-7.6425E-06
1.31	2.3479E-06
1.32	-7.6508E-06
1.33	2.3396E-06
1.34	-0.000007659
1.35	-0.000017658
1.36	-7.6672E-06
1.37	-0.000017666
1.38	-0.00001767
1.39	-7.6795E-06
1.4	-7.6836E-06
1.41	-7.6877E-06
1.42	-0.000017686
1.43	-0.00001769
1.44	-7.7001E-06
1.45	2.2903E-06
1.46	-0.000017703
1.47	-0.000017707
1.48	-0.000017711
1.49	-7.7206E-06
1.5	-7.7247E-06
1.51	-7.7288E-06
1.52	-7.7329E-06
1.53	-0.000007737
1.54	-7.7411E-06
1.55	-7.7452E-06
1.56	-7.7493E-06
1.57	-7.7534E-06
1.58	-7.7575E-06
1.59	-7.7616E-06
1.6	-7.7657E-06
1.61	-0.000017764
1.62	-0.000017768
1.63	-0.000007778
1.64	-0.000017777
1.65	-0.000017781
1.66	2.2043E-06
1.67	-7.7943E-06
1.68	2.1961E-06
1.69	0.000002192
1.7	-7.8066E-06
1.71	-7.8107E-06
1.72	-0.000017809
1.73	-0.000017813
1.74	-7.8229E-06
1.75	-0.000007827
1.76	-7.8311E-06
1.77	-7.8352E-06
1.78	2.1552E-06
1.79	-7.8433E-06
1.8	-7.8474E-06
1.81	0.000002143
1.82	-7.8556E-06
1.83	-7.8596E-06
1.84	-0.000017858
1.85	-7.8678E-06
1.86	-7.8719E-06
1.87	-0.00001787
1.88	-0.00000788
1.89	-0.000017879
1.9	-7.8881E-06
1.91	-7.8922E-06
1.92	-7.8963E-06
1.93	-7.9003E-06
1.94	-0.000027912
1.95	-0.000017903
1.96	-0.000017907
1.97	-0.000017911
1.98	-0.000017915
1.99	-7.9247E-06
2	2.0658E-06
2.01	-0.000017927
2.02	-7.9369E-06
2.03	-7.9409E-06
2.04	-0.000007945
2.05	-0.000017944
2.06	-0.000017948
2.07	-0.000017952
2.08	-0.000017956
2.09	-7.9652E-06
2.1	-7.9692E-06
2.11	-7.9733E-06
2.12	-0.000017972
2.13	-0.000017976
2.14	2.0091E-06
2.15	-7.9894E-06
2.16	-7.9935E-06
2.17	-7.9975E-06
2.18	-8.0015E-06
2.19	-8.0056E-06
2.2	-0.000018004
2.21	-0.000018008
2.22	-0.000018012
2.23	-8.0217E-06
2.24	-8.0257E-06
2.25	-8.0297E-06
2.26	-8.0337E-06
2.27	-8.0378E-06
2.28	-8.0418E-06
2.29	-8.0458E-06
2.3	-8.0498E-06
2.31	-8.0538E-06
2.32	-8.0578E-06
2.33	-0.000018056
2.34	-8.0658E-06
2.35	-8.0699E-06
2.36	-8.0739E-06
2.37	-8.0779E-06
2.38	-8.0819E-06
2.39	-8.0859E-06
2.4	-8.0899E-06
2.41	-8.0939E-06
2.42	-0.000018092
2.43	-0.000018096
2.44	-0.0000181
2.45	-0.000018104
2.46	-8.1138E-06
2.47	-8.1178E-06
2.48	1.8727E-06
2.49	1.8687E-06
2.5	-0.000018124
2.51	1.8608E-06
2.52	1.8568E-06
2.53	-0.000018136
2.54	-8.1456E-06
2.55	-8.1496E-06
2.56	-0.000018148
2.57	-8.1575E-06
2.58	-8.1615E-06
2.59	-8.1655E-06
2.6	-8.1694E-06
2.61	-8.1734E-06
2.62	1.8172E-06
2.63	-8.1813E-06
2.64	-8.1853E-06
2.65	-8.1892E-06
2.66	-8.1932E-06
2.67	1.7974E-06
2.68	-8.2011E-06
2.69	1.7895E-06
2.7	1.7856E-06
2.71	-8.2129E-06
2.72	-8.2168E-06
2.73	-8.2207E-06
2.74	-8.2247E-06
2.75	-8.2286E-06
2.76	-8.2325E-06
2.77	-8.2365E-06
2.78	-8.2404E-06
2.79	-8.2443E-06
2.8	-8.2482E-06
2.81	-8.2522E-06
2.82	-8.2561E-06
2.83	1.7345E-06
2.84	1.7306E-06
2.85	1.7267E-06
2.86	1.7228E-06
2.87	-8.2756E-06
2.88	-8.2795E-06
2.89	-8.2834E-06
2.9	-0.000018282
2.91	-0.000018286
2.92	-8.2951E-06
2.93	1.6955E-06
2.94	1.6916E-06
2.95	1.6877E-06
2.96	1.6839E-06
2.97	-8.3145E-06
2.98	-8.3184E-06
2.99	-8.3223E-06
3	-8.3262E-06
3.01	-0.00000833
3.02	-8.3339E-06
3.03	-8.3378E-06
3.04	-0.000018336
3.05	-8.3455E-06
3.06	-0.000018344
3.07	-0.000018348
3.08	1.6374E-06
3.09	1.6336E-06
3.1	-8.3648E-06
3.11	-8.3686E-06
3.12	-8.3724E-06
3.13	-8.3763E-06
3.14	-0.000018375
3.15	-0.000008384
3.16	1.6067E-06
3.17	1.6029E-06
3.18	-8.3955E-06
3.19	1.5952E-06
3.2	1.5914E-06
3.21	-8.4069E-06
3.22	-0.000018405
3.23	-0.000018409
3.24	-0.000018413
3.25	-8.4222E-06
3.26	-0.00001842
3.27	-8.4298E-06
3.28	-8.4336E-06
3.29	-8.4374E-06
3.3	-8.4412E-06
3.31	-0.000008445
3.32	1.5457E-06
3.33	-0.000018447
3.34	-0.000018451
3.35	-8.4601E-06
3.36	-8.4639E-06
3.37	-0.000018462
3.38	-0.000018466
3.39	-8.4752E-06
3.4	-0.000008479
3.41	-8.4827E-06
3.42	0.000001508
3.43	1.5043E-06
3.44	-0.000018489
3.45	-0.000018492
3.46	-0.000018496
3.47	-0.0000185
3.48	-0.000008509
3.49	-8.5127E-06
3.5	-0.000018511
3.51	-8.5202E-06
3.52	-8.5239E-06
3.53	-8.5277E-06
3.54	1.4631E-06
3.55	-8.5351E-06
3.56	-8.5388E-06
3.57	-8.5425E-06
3.58	-0.000018541
3.59	-8.5499E-06
3.6	-0.000018548
3.61	-0.000018552
3.62	-8.5611E-06
3.63	-8.5647E-06
3.64	-8.5684E-06
3.65	-8.5721E-06
3.66	-8.5758E-06
3.67	0.000001415
3.68	-8.5832E-06
3.69	-0.000018581
3.7	-8.5905E-06
3.71	-8.5942E-06
3.72	-0.000018592
3.73	-8.6015E-06
3.74	-8.6052E-06
3.75	-8.6088E-06
3.76	-8.6125E-06
3.77	-0.000018611
3.78	-8.6198E-06
3.79	-8.6234E-06
3.8	-0.000008627
3.81	-8.6307E-06
3.82	-0.000018629
3.83	-0.000018632
3.84	-8.6416E-06
3.85	-0.00001864
3.86	-8.6488E-06
3.87	-8.6524E-06
3.88	-0.000008656
3.89	1.3349E-06
3.9	-8.6632E-06
3.91	-8.6668E-06
3.92	-8.6704E-06
3.93	-0.000018669
3.94	-0.000018672
3.95	-8.6812E-06
3.96	-0.000018679
3.97	-8.6883E-06
3.98	-8.6919E-06
3.99	-8.6955E-06
4	-0.000008699
4.01	-8.7026E-06
4.02	-8.7062E-06
4.03	1.2848E-06
4.04	-8.7133E-06
4.05	-0.000018711
4.06	-8.7204E-06
4.07	-8.7239E-06
4.08	-8.7274E-06
4.09	-0.000008731
4.1	-8.7345E-06
4.11	1.2565E-06
4.12	-8.7415E-06
4.13	-0.000008745
4.14	-8.7486E-06
4.15	-0.000018747
4.16	-0.00001875
4.17	-8.7591E-06
4.18	-0.000018757
4.19	-0.000008766
4.2	-0.000018764
4.21	-0.000008773
4.22	-8.7765E-06
4.23	-0.00000878
4.24	-8.7834E-06
4.25	-0.000018781
4.26	-8.7904E-06
4.27	-8.7938E-06
4.28	-0.000018792
4.29	-8.8007E-06
4.3	-8.8042E-06
4.31	-8.8076E-06
4.32	-8.8111E-06
4.33	-0.000018809
4.34	-8.8179E-06
4.35	-0.000018816
4.36	-0.000018819
4.37	-0.000018823
4.38	-8.8316E-06
4.39	-0.000008835
4.4	-0.000018833
4.41	-0.000018836
4.42	-0.00001884
4.43	-0.000018843
4.44	-0.000008852
4.45	1.1391E-06
4.46	-0.000018853
4.47	-8.8621E-06
4.48	-8.8655E-06
4.49	-0.000018863
4.5	-8.8722E-06
4.51	-0.00001887
4.52	-0.000018873
4.53	-8.8823E-06
4.54	-0.00001888
4.55	-8.8889E-06
4.56	-8.8923E-06
4.57	-8.8956E-06
4.58	-8.8989E-06
4.59	-8.9022E-06
4.6	-8.9056E-06
4.61	-0.000018903
4.62	1.0823E-06
4.63	-0.00001891
4.64	-0.000018913
4.65	-8.9221E-06
4.66	-0.00001892
4.67	-8.9286E-06
4.68	-8.9319E-06
4.69	-8.9352E-06
4.7	-8.9384E-06
4.71	-8.9417E-06
4.72	-0.000008945
4.73	-0.000018943
4.74	-8.9515E-06
4.75	-8.9547E-06
4.76	-0.000008958
4.77	-8.9612E-06
4.78	-8.9644E-06
4.79	-8.9676E-06
4.8	-8.9709E-06
4.81	1.0204E-06
4.82	-8.9773E-06
4.83	0.000001014
4.84	-8.9837E-06
4.85	-8.9869E-06
4.86	1.0044E-06
4.87	-0.000018988
4.88	-0.000018991
4.89	-0.000018994
4.9	-0.000018997
4.91	-0.000009006
4.92	9.8539E-07
4.93	9.8223E-07
4.94	-0.00001901
4.95	-0.000019013
4.96	-9.0217E-06
4.97	-0.000019019
4.98	-0.000009028
4.99	-9.0311E-06
5	-0.000019029
5.01	-9.0373E-06
5.02	-9.0404E-06
5.03	-0.000019038
5.04	-9.0466E-06
5.05	-0.000019044
5.06	-9.0528E-06
5.07	9.3859E-07
5.08	-0.000019053
5.09	-0.000019057
5.1	-0.00001906
5.11	-0.000019063
5.12	9.2326E-07
5.13	-0.000019069
5.14	-9.0773E-06
5.15	-9.0804E-06
5.16	-9.0834E-06
5.17	-9.0865E-06
5.18	-9.0895E-06
5.19	-9.0925E-06
5.2	-9.0955E-06
5.21	-0.000029107
5.22	-0.000019096
5.23	-9.1045E-06
5.24	0.000000887
5.25	8.8402E-07
5.26	-9.1135E-06
5.27	-9.1164E-06
5.28	8.7509E-07
5.29	-9.1224E-06
5.3	-0.00001912
5.31	-0.000019123
5.32	-9.1312E-06
5.33	8.6033E-07
5.34	-9.1371E-06
5.35	-0.000019135
5.36	-0.000019137
5.37	-9.1459E-06
5.38	-9.1488E-06
5.39	-9.1517E-06
5.4	-9.1546E-06
5.41	8.3701E-07
5.42	-0.000019155
5.43	-9.1633E-06
5.44	8.2836E-07
5.45	-0.000009169
5.46	-0.000019166
5.47	-0.000019169
5.48	-9.1776E-06
5.49	-9.1805E-06
5.5	-9.1833E-06
5.51	-9.1861E-06
5.52	-0.000009189
5.53	-0.000019186
5.54	-9.1946E-06
5.55	-9.1974E-06
5.56	-9.2002E-06
5.57	-0.000009203
5.58	-9.2058E-06
5.59	-9.2086E-06
5.6	-0.000019206
5.61	-9.2142E-06
5.62	-0.000019211
5.63	-0.000019214
5.64	-9.2225E-06
5.65	-0.00001922
5.66	-0.000009228
5.67	-9.2307E-06
5.68	-9.2334E-06
5.69	-9.2362E-06
5.7	-9.2389E-06
5.71	-9.2416E-06
5.72	-9.2443E-06
5.73	-0.000019242
5.74	-9.2497E-06
5.75	-9.2524E-06
5.76	-9.2551E-06
5.77	7.3673E-07
5.78	-9.2604E-06
5.79	-0.000019258
5.8	-0.00001926
5.81	-0.000029277
5.82	-0.000019266
5.83	-9.2737E-06
5.84	-0.000019271
5.85	-0.000009279
5.86	7.1292E-07
5.87	-9.2842E-06
5.88	-0.000019281
5.89	-9.2894E-06
5.9	-0.000009292
5.91	-0.000019289
5.92	-0.000019292
5.93	-9.2998E-06
5.94	-9.3023E-06
5.95	-9.3049E-06
5.96	-0.000019302
5.97	6.8452E-07
5.98	-9.3125E-06
5.99	-0.00001931
6	-0.000019312
6.01	-0.000019315
6.02	-9.3226E-06
6.03	-0.00001932
6.04	-0.000029336
6.05	-0.000019325
6.06	-0.000019327
6.07	-9.3351E-06
6.08	-9.3376E-06
6.09	-9.3401E-06
6.1	-9.3425E-06
6.11	-0.000009345
6.12	-9.3474E-06
6.13	6.4464E-07
6.14	-0.000019347
6.15	-0.000019349
6.16	-9.3571E-06
6.17	-0.000019354
6.18	-0.000019356
6.19	-9.3644E-06
6.2	-9.3668E-06
6.21	-9.3691E-06
6.22	-9.3715E-06
6.23	-0.000019368
6.24	-0.000019371
6.25	-9.3786E-06
6.26	-0.000009381
6.27	-9.3833E-06
6.28	-0.00001938
6.29	-0.000019382
6.3	-9.3903E-06
6.31	-9.3926E-06
6.32	-9.3949E-06
6.33	-9.3972E-06
6.34	-9.3995E-06
6.35	5.927E-07
6.36	5.9042E-07
6.37	-0.000019401
6.38	-0.000019403
6.39	-9.4109E-06
6.4	-0.000019408
6.41	-9.4154E-06
6.42	-0.000019412
6.43	-9.4198E-06
6.44	-9.4221E-06
6.45	-9.4243E-06
6.46	-9.4265E-06
6.47	-0.000019423
6.48	-9.4309E-06
6.49	-9.4331E-06
6.5	-9.4352E-06
6.51	-0.000019432
6.52	-9.4396E-06
6.53	-9.4417E-06
6.54	-0.000019438
6.55	5.4849E-07
6.56	-9.4481E-06
6.57	5.4423E-07
6.58	-0.000019447
6.59	-9.4545E-06
6.6	5.379E-07
6.61	-0.000019453
6.62	-0.000019455
6.63	-0.000019457
6.64	-9.4649E-06
6.65	-0.000009467
6.66	-9.4691E-06
6.67	5.234E-07
6.68	-9.4731E-06
6.69	-0.00001947
6.7	-9.4772E-06
6.71	-9.4792E-06
6.72	-9.4812E-06
6.73	-9.4832E-06
6.74	-0.00001948
6.75	-0.000019482
6.76	-0.000019484
6.77	-9.4912E-06
6.78	-9.4931E-06
6.79	-9.4951E-06
6.8	4.9747E-07
6.81	-0.000009499
6.82	4.936E-07
6.83	-9.5028E-06
6.84	-0.000019499
6.85	-9.5067E-06
6.86	-0.000019503
6.87	-0.000029519
6.88	-9.5123E-06
6.89	-9.5142E-06
6.9	-9.5161E-06
6.91	-9.5179E-06
6.92	-9.5198E-06
6.93	-9.5216E-06
6.94	4.7103E-07
6.95	-9.5253E-06
6.96	-9.5271E-06
6.97	-9.5289E-06
6.98	-0.000019525
6.99	-9.5325E-06
7	-9.5343E-06
7.01	-9.5361E-06
7.02	-9.5379E-06
7.03	-9.5396E-06
7.04	4.5312E-07
7.05	4.5138E-07
7.06	-9.5449E-06
7.07	-9.5466E-06
7.08	-9.5483E-06
7.09	-0.000019545
7.1	-9.5517E-06
7.11	-9.5534E-06
7.12	-0.00001955
7.13	-9.5568E-06
7.14	-9.5585E-06
7.15	-9.5601E-06
7.16	-9.5618E-06
7.17	-9.5634E-06
7.18	-9.5651E-06
7.19	-9.5667E-06
7.2	4.2619E-07
7.21	-0.000019564
7.22	-9.5715E-06
7.23	4.2138E-07
7.24	-0.000019569
7.25	4.1822E-07
7.26	4.1665E-07
7.27	-9.5794E-06
7.28	-0.000009581
7.29	-9.5825E-06
7.3	-0.000019579
7.31	-0.00001958
7.32	-0.000019582
7.33	-0.000019583
7.34	-0.000019585
7.35	-9.5916E-06
7.36	-9.5931E-06
7.37	-9.5945E-06
7.38	-0.000009596
7.39	-9.5975E-06
7.4	-0.000019593
7.41	-0.000029608
7.42	-0.000019596
7.43	-9.6032E-06
7.44	-9.6046E-06
7.45	-0.000009606
7.46	-0.000019602
7.47	-0.000019603
7.48	-9.6102E-06
7.49	-0.000019606
7.5	-9.6129E-06
7.51	-0.000019609
7.52	-0.00001961
7.53	-0.000019611
7.54	-0.000019613
7.55	-9.6195E-06
7.56	-0.000019615
7.57	-0.000019617
7.58	-0.000019618
7.59	-0.000019619
7.6	-0.00001962
7.61	-9.6272E-06
7.62	-9.6285E-06
7.63	-9.6297E-06
7.64	-9.6309E-06
7.65	-0.00002964
7.66	-0.000019628
7.67	-0.000019629
7.68	-0.00001963
7.69	-0.000009637
7.7	-9.6381E-06
7.71	-0.000019634
7.72	-9.6405E-06
7.73	-9.6416E-06
7.74	-9.6427E-06
7.75	3.5064E-07
7.76	-0.000009645
7.77	-9.6461E-06
7.78	-9.6472E-06
7.79	-0.000019643
7.8	-9.6494E-06
7.81	-0.000019645
7.82	-0.000019646
7.83	-9.6526E-06
7.84	-0.000019648
7.85	-9.6546E-06
7.86	-9.6557E-06
7.87	-9.6567E-06
7.88	-9.6577E-06
7.89	-9.6587E-06
7.9	-9.6597E-06
7.91	-0.000019655
7.92	-9.6616E-06
7.93	-0.000019657
7.94	-9.6635E-06
7.95	-9.6644E-06
7.96	-9.6654E-06
7.97	-9.6663E-06
7.98	-0.000019662
7.99	-0.000019663
8	-0.000009669
8.01	-0.000019664
8.02	-0.000019665
8.03	-0.000019666
8.04	-0.000019667
8.05	3.2123E-07
8.06	-9.6741E-06
8.07	-9.6749E-06
8.08	-9.6757E-06
8.09	-0.000019671
8.1	-9.6773E-06
8.11	-0.000019673
8.12	-0.000019673
8.13	-9.6796E-06
8.14	-9.6804E-06
8.15	-9.6811E-06
8.16	3.1264E-07
8.17	-0.000019677
8.18	-9.6833E-06
8.19	-0.000009684
8.2	-9.6847E-06
8.21	3.0914E-07
8.22	-0.000029694
8.23	-9.6867E-06
8.24	3.0716E-07
8.25	-0.000019682
8.26	3.0589E-07
8.27	-9.6892E-06
8.28	-9.6898E-06
8.29	-9.6904E-06
8.3	-0.000019686
8.31	-0.000019686
8.32	-9.6922E-06
8.33	-9.6927E-06
8.34	-9.6933E-06
8.35	-0.000019688
8.36	-9.6943E-06
8.37	-9.6949E-06
8.38	-0.00001969
8.39	-9.6959E-06
8.4	-9.6964E-06
8.41	2.9768E-07
8.42	2.9722E-07
8.43	-9.6977E-06
8.44	-9.6982E-06
8.45	2.9588E-07
8.46	-0.000009699
8.47	-0.000019694
8.48	-9.6999E-06
8.49	-0.000019695
8.5	-0.000019695
8.51	-0.000009701
8.52	-9.7014E-06
8.53	-9.7017E-06
8.54	2.9246E-07
8.55	2.9213E-07
8.56	-9.7027E-06
8.57	-0.000009703
8.58	-0.000019698
8.59	-9.7036E-06
8.6	-9.7039E-06
8.61	-0.000019699
8.62	-9.7044E-06
8.63	-9.7046E-06
8.64	-9.7048E-06
8.65	-9.7051E-06
8.66	-9.7053E-06
8.67	2.8903E-07
8.68	-9.7057E-06
8.69	-9.7058E-06
8.7	-0.000009706
8.71	-0.000019701
8.72	-0.000019701
8.73	-9.7064E-06
8.74	-0.000019701
8.75	-9.7067E-06
8.76	2.8774E-07
8.77	-9.7069E-06
8.78	-9.7069E-06
8.79	-0.000009707
8.8	-9.7071E-06
8.81	-9.7071E-06
8.82	-0.000019702
8.83	-9.7072E-06
8.84	-9.7072E-06
8.85	-0.000019702
8.86	-9.7072E-06
8.87	-0.000019702
8.88	2.8739E-07
8.89	2.8743E-07
8.9	-0.000019702
8.91	-0.000009707
8.92	-9.7069E-06
8.93	-9.7068E-06
8.94	-0.000019701
8.95	-0.000019701
8.96	-9.7065E-06
8.97	-9.7063E-06
8.98	-9.7062E-06
8.99	-0.000009706
9	-9.7059E-06
9.01	-9.7057E-06
9.02	-9.7055E-06
9.03	-0.0000197
9.04	-9.7051E-06
9.05	-9.7049E-06
9.06	-0.000019699
9.07	-9.7044E-06
9.08	-9.7041E-06
9.09	-9.7038E-06
9.1	-0.000019698
9.11	-9.7033E-06
9.12	2.9155E-07
9.13	-9.7026E-06
9.14	-9.7023E-06
9.15	-0.000009702
9.16	-0.000019696
9.17	-0.000019696
9.18	-0.000019695
9.19	-9.7005E-06
9.2	-0.000019695
9.21	-0.000019694
9.22	-0.000019694
9.23	2.9566E-07
9.24	2.9611E-07
9.25	-9.6979E-06
9.26	-9.6975E-06
9.27	-0.000019692
9.28	-0.000019691
9.29	-0.000009696
9.3	-9.6955E-06
9.31	-0.000019689
9.32	-9.6944E-06
9.33	-0.000019688
9.34	-0.000019688
9.35	-9.6927E-06
9.36	-9.6922E-06
9.37	-9.6916E-06
9.38	3.0356E-07
9.39	-9.6903E-06
9.4	-9.6897E-06
9.41	-0.000009689
9.42	-0.000019683
9.43	-9.6877E-06
9.44	-0.000009687
9.45	-0.000019681
9.46	-9.6856E-06
9.47	-0.000019679
9.48	-9.6842E-06
9.49	3.1107E-07
9.5	-9.6827E-06
9.51	-9.6819E-06
9.52	-9.6811E-06
9.53	-9.6804E-06
9.54	-0.000019674
9.55	-0.000019673
9.56	-9.6779E-06
9.57	3.1744E-07
9.58	3.1829E-07
9.59	-9.6753E-06
9.6	-9.6745E-06
9.61	-9.6736E-06
9.62	-0.000019667
9.63	-9.6718E-06
9.64	-0.000019665
9.65	-9.6699E-06
9.66	-0.000019663
9.67	-0.000009668
9.68	-0.000009667
9.69	-0.000009666
9.7	3.2948E-07
9.71	-0.000019659
9.72	-0.000009663
9.73	-0.000009662
9.74	-9.6609E-06
9.75	-9.6598E-06
9.76	-0.000019653
9.77	-0.000019652
9.78	-0.000019651
9.79	-9.6555E-06
9.8	-0.000019649
9.81	-9.6532E-06
9.82	3.4246E-07
9.83	-9.6509E-06
9.84	-9.6497E-06
9.85	-9.6485E-06
9.86	-0.000019642
9.87	-0.000019641
9.88	-9.6449E-06
9.89	-9.6436E-06
9.9	-0.000019637
9.91	-9.6411E-06
9.92	-9.6398E-06
9.93	-9.6386E-06
9.94	-9.6373E-06
9.95	-9.6359E-06
9.96	-0.000019629
9.97	-0.000019628
9.98	-9.6319E-06
9.99	-0.000019625
10	-9.6292E-06
10.01	-9.6278E-06
10.02	-9.6264E-06
10.03	-9.6249E-06
10.04	-9.6235E-06
10.05	-9.6221E-06
10.06	-9.6206E-06
10.07	-9.6191E-06
10.08	-0.000019612
10.09	-9.6162E-06
10.1	-0.000019609
10.11	-9.6131E-06
10.12	-9.6116E-06
10.13	-0.000019605
10.14	-9.6085E-06
10.15	-0.000019601
10.16	3.892E-07
10.17	3.9081E-07
10.18	-0.000019597
10.19	-9.6005E-06
10.2	3.9569E-07
10.21	-9.5972E-06
10.22	-0.00001959
10.23	-0.000019588
10.24	-0.000019587
10.25	-9.5904E-06
10.26	-9.5887E-06
10.27	-0.000019581
10.28	-9.5852E-06
10.29	-9.5834E-06
10.3	-9.5817E-06
10.31	-9.5799E-06
10.32	-9.5781E-06
10.33	-9.5763E-06
10.34	-0.000019569
10.35	-9.5726E-06
10.36	-9.5707E-06
10.37	-0.000019563
10.38	-0.000019561
10.39	-9.5651E-06
10.4	-0.000019558
10.41	-9.5613E-06
10.42	4.3518E-07
10.43	-0.000019552
10.44	-0.00001955
10.45	-9.5534E-06
10.46	-9.5514E-06
10.47	-0.000019544
10.48	-9.5474E-06
10.49	-0.00001954
10.5	-0.000019538
10.51	-9.5413E-06
10.52	-9.5392E-06
10.53	-9.5371E-06
10.54	-0.00001953
10.55	-0.000019527
10.56	-9.5308E-06
10.57	-9.5286E-06
10.58	-9.5265E-06
10.59	-0.000029532
10.6	-0.000019517
10.61	-9.5199E-06
10.62	-0.000019512
10.63	-9.5155E-06
10.64	-9.5133E-06
10.65	-0.000009511
10.66	-9.5087E-06
10.67	-9.5065E-06
10.68	4.9033E-07
10.69	-9.5019E-06
10.7	-0.000019494
10.71	-0.000019492
10.72	-0.000019489
10.73	-9.4925E-06
10.74	-0.000019485
10.75	-0.000019482
10.76	5.0918E-07
10.77	-9.4829E-06
10.78	-0.000019475
10.79	-0.000009478
10.8	-9.4756E-06
10.81	-0.000019468
10.82	-9.4706E-06
10.83	-0.000019463
10.84	-0.00001946
10.85	-0.000009463
10.86	-0.000019455
10.87	5.3658E-07
10.88	-0.00001945
10.89	-9.4528E-06
10.9	-9.4502E-06
10.91	-9.4475E-06
10.92	-0.000029453
10.93	-0.000019437
10.94	5.5491E-07
10.95	-0.000019431
10.96	-9.4342E-06
10.97	-0.000019426
10.98	-0.000019423
10.99	-9.4261E-06
11	-0.000019418
11.01	-9.4206E-06
11.02	-0.000019412
11.03	-0.000009415
11.04	-9.4122E-06
11.05	-0.000019404
11.06	5.8796E-07
11.07	-0.000019398
11.08	-0.000019395
11.09	-0.000009398
11.1	-0.00001939
11.11	-0.000019387
11.12	-0.000019384
11.13	-9.3863E-06
11.14	-9.3833E-06
11.15	-0.000019375
11.16	-0.000019372
11.17	-0.000019369
11.18	-0.000019366
11.19	-0.000019363
11.2	-9.3653E-06
11.21	-9.3623E-06
11.22	-0.000019354
11.23	-9.3561E-06
11.24	6.4147E-07
11.25	-9.3499E-06
11.26	-0.000019341
11.27	-0.000019338
11.28	-0.000019335
11.29	-9.3373E-06
11.3	-0.000019329
11.31	-0.000019325
11.32	-0.000019322
11.33	-0.000019319
11.34	-0.000019316
11.35	-0.000019312
11.36	-9.3147E-06
11.37	-0.000019306
11.38	-9.3081E-06
11.39	-0.000019299
11.4	-9.3015E-06
11.41	-0.000019293
11.42	-0.000029303
11.43	-9.2914E-06
11.44	-0.000009288
11.45	-9.2846E-06
11.46	-0.000019276
11.47	-0.000019272
11.48	-0.000019269
11.49	-0.000019265
11.5	-0.000019262
11.51	-9.2638E-06
11.52	7.3425E-07
11.53	-0.000019251
11.54	-0.000019248
11.55	-0.000019244
11.56	-0.000019241
11.57	-9.2424E-06
11.58	-0.000019233
11.59	-0.00001923
11.6	-9.2316E-06
