t (s)	ag (m/s^2)
0	-0.0004219
0.01	-0.000437
0.02	-0.0004237
0.03	-0.0004388
0.04	-0.0004253
0.05	-0.0004405
0.06	-0.0004271
0.07	-0.0004421
0.08	-0.0004289
0.09	-0.0004436
0.1	-0.0004304
0.11	-0.0004463
0.12	-0.0004315
0.13	-0.0004465
0.14	-0.0004332
0.15	-0.0004496
0.16	-0.0004371
0.17	-0.0004491
0.18	-0.0004351
0.19	-0.0004504
0.2	-0.0004362
0.21	-0.000455
0.22	-0.0004374
0.23	-0.0004538
0.24	-0.0004389
0.25	-0.0004563
0.26	-0.0004433
0.27	-0.0004512
0.28	-0.0004433
0.29	-0.0004543
0.3	-0.000439
0.31	-0.0004651
0.32	-0.0004388
0.33	-0.0004576
0.34	-0.0004475
0.35	-0.0004593
0.36	-0.0004459
0.37	-0.0004678
0.38	-0.0004633
0.39	-0.0004522
0.4	-0.0004467
0.41	-0.0004904
0.42	-0.0004521
0.43	-0.0004469
0.44	-0.0004367
0.45	-0.0004635
0.46	-0.0004489
0.47	-0.0004744
0.48	-0.000436
0.49	-0.0004396
0.5	-0.0004602
0.51	-0.0004693
0.52	-0.0004572
0.53	-0.0004784
0.54	-0.0004498
0.55	-0.0004842
0.56	-0.0004673
0.57	-0.0004726
0.58	-0.0004673
0.59	-0.0004645
0.6	-0.0004276
0.61	-0.0004916
0.62	-0.0004578
0.63	-0.0004698
0.64	-0.0004809
0.65	-0.0004705
0.66	-0.0004549
0.67	-0.0004854
0.68	-0.000443
0.69	-0.0004587
0.7	-0.0004569
0.71	-0.0005117
0.72	-0.0004912
0.73	-0.0004696
0.74	-0.0004521
0.75	-0.0004687
0.76	-0.000408
0.77	-0.000467
0.78	-0.0005151
0.79	-0.0004427
0.8	-0.0004421
0.81	-0.000543
0.82	-0.000457
0.83	-0.0004768
0.84	-0.0004921
0.85	-0.0005181
0.86	-0.0004584
0.87	-0.0004697
0.88	-0.0004132
0.89	-0.000432
0.9	-0.0004613
0.91	-0.0004643
0.92	-0.000477
0.93	-0.0004454
0.94	-0.0003954
0.95	-0.0004499
0.96	-0.0004737
0.97	-0.0004243
0.98	-0.0004347
0.99	-0.000483
1	-0.0004024
1.01	-0.0005823
1.02	-0.0005732
1.03	-0.0005153
1.04	-0.0004045
1.05	-0.0004599
1.06	-0.0004875
1.07	-0.0004711
1.08	-0.0004701
1.09	-0.0003953
1.1	-0.0004505
1.11	-0.0005018
1.12	-0.0003837
1.13	-0.0004
1.14	-0.0004134
1.15	-0.0005349
1.16	-0.0003821
1.17	-0.0003672
1.18	-0.0004391
1.19	-0.0004481
1.2	-0.000406
1.21	-0.0005064
1.22	-0.000695
1.23	-0.0005749
1.24	-0.0003682
1.25	-0.0004831
1.26	-0.0004576
1.27	-0.0003264
1.28	-0.0003658
1.29	-0.0003357
1.3	-0.0003847
1.31	-0.0005052
1.32	-0.0002548
1.33	-0.0004235
1.34	-0.0004665
1.35	-0.0003635
1.36	-0.0004475
1.37	-0.000528
1.38	-0.0005746
1.39	-0.0004121
1.4	-0.0004371
1.41	-0.0005102
1.42	-0.0003945
1.43	-0.0004135
1.44	-0.0002521
1.45	-0.0003118
1.46	-0.0005287
1.47	-0.0005447
1.48	-0.0002859
1.49	-0.0003896
1.5	-0.0003772
1.51	-0.0004647
1.52	-0.0003193
1.53	-0.0003211
1.54	-0.0005224
1.55	-0.0006878
1.56	-0.0004322
1.57	-0.0002456
1.58	-0.0006163
1.59	-0.0005983
1.6	-0.0004688
1.61	-0.0005625
1.62	-0.0003127
1.63	-0.0005107
1.64	-0.0003372
1.65	-0.0003243
1.66	-0.0004152
1.67	-0.0003225
1.68	-0.0003468
1.69	-0.0004564
1.7	-0.0005783
1.71	-0.000405
1.72	-0.0001595
1.73	-0.0004663
1.74	-0.0003279
1.75	-0.0003048
1.76	-0.0004525
1.77	-0.0003409
1.78	-0.0003182
1.79	-0.0004108
1.8	-0.0003196
1.81	-0.000478
1.82	-0.0005121
1.83	-0.0005379
1.84	-0.0005212
1.85	-0.0005715
1.86	-0.0000881
1.87	-0.0004307
1.88	-0.0007176
1.89	-0.0000552
1.9	-0.0000687
1.91	-0.0004138
1.92	-0.0002851
1.93	-0.0003554
1.94	-0.0003408
1.95	-0.0003529
1.96	-0.0003279
1.97	-0.0003482
1.98	-0.0005545
1.99	-0.0006615
2	-0.0002516
2.01	-0.0003484
2.02	-0.000387
2.03	-0.0001421
2.04	-0.0008008
2.05	-0.0008835
2.06	-0.0002815
2.07	-0.0003238
2.08	-0.0005747
2.09	-0.0003928
2.1	-0.0000548
2.11	-0.0003305
2.12	-0.0002173
2.13	-0.0002607
2.14	-0.0005188
2.15	-0.0006163
2.16	0.0000299
2.17	-0.000223
2.18	-0.0005288
2.19	-0.0001511
2.2	-0.0003085
2.21	-0.0002983
2.22	-0.000189
2.23	-0.0004454
2.24	-0.000504
2.25	-0.000556
2.26	-0.000289
2.27	-0.0002349
2.28	-0.000574
2.29	-0.0003725
2.3	0.0000618
2.31	-0.0007189
2.32	-0.0008314
2.33	-0.0003261
2.34	-0.0001799
2.35	-0.0004996
2.36	-0.0003345
2.37	-0.0003157
2.38	-0.0007164
2.39	-0.000228
2.4	-0.0000919
2.41	-0.0004447
2.42	-0.0003798
2.43	-0.0005136
2.44	-0.0003714
2.45	-0.0003002
2.46	-0.0003722
2.47	-0.000432
2.48	-0.0006286
2.49	-0.000338
2.5	-0.0002194
2.51	-0.0003434
2.52	-0.0003112
2.53	-0.0004463
2.54	-0.0004123
2.55	-0.0005011
2.56	-0.0001357
2.57	-0.0002164
2.58	-0.0004723
2.59	0.0000683
2.6	-0.000143
2.61	-0.0006008
2.62	0.0003823
2.63	-0.0000978
2.64	-0.000674
2.65	-0.0004011
2.66	-0.0007879
2.67	-0.0004004
2.68	-0.0000996
2.69	-0.0000783
2.7	-0.0001067
2.71	-0.0009641
2.72	-0.0001175
2.73	0.0000436
2.74	-0.0003828
2.75	-0.0007701
2.76	-0.0013157
2.77	-0.0008324
2.78	-0.0008191
2.79	-0.0006709
2.8	-0.0004326
2.81	-0.0003322
2.82	-0.0000061
2.83	-0.0005915
2.84	-0.0003053
2.85	-0.0005243
2.86	-0.0001864
2.87	-0.0002086
2.88	-0.000571
2.89	0.0000649
2.9	0.0001214
2.91	-0.0000125
2.92	-0.0002768
2.93	-0.0002786
2.94	0.0001291
2.95	0.0000344
2.96	-0.0000821
2.97	-0.0001833
2.98	-0.0002919
2.99	-0.0002657
3	0.0001979
3.01	-0.0006117
3.02	-0.0006553
3.03	-0.0001343
3.04	-0.0008728
3.05	-0.0009242
3.06	-0.0000149
3.07	-0.0002723
3.08	-0.0004463
3.09	0.000315
3.1	0.0000251
3.11	-0.0012639
3.12	-0.0001879
3.13	-0.0001304
3.14	-0.0005574
3.15	0.0001359
3.16	0.00009
3.17	0.0003151
3.18	-0.0003688
3.19	-0.0007531
3.2	-0.0000246
3.21	-0.0009341
3.22	0.000082
3.23	-0.0008655
3.24	-0.0011895
3.25	-0.0011123
3.26	-0.0011789
3.27	0.0002952
3.28	-0.0005216
3.29	-0.0003846
3.3	0.0004251
3.31	-0.0006109
3.32	-0.0008293
3.33	-0.0006151
3.34	-0.0005516
3.35	-0.0003471
3.36	-0.0000643
3.37	-0.0002424
3.38	-0.0007552
3.39	-0.0002393
3.4	0.0003905
3.41	-0.0007978
3.42	-0.00082
3.43	-0.0003527
3.44	-0.0004637
3.45	-0.0003169
3.46	-0.0000025
3.47	0.0001215
3.48	-0.0004134
3.49	-0.0000252
3.5	0.000048
3.51	-0.0002986
3.52	0.0001091
3.53	-0.0003412
3.54	-0.000534
3.55	-0.0005311
3.56	-0.0006887
3.57	-0.0015647
3.58	-0.0015331
3.59	-0.0002106
3.6	-0.0006333
3.61	-0.0007951
3.62	0.0005545
3.63	0.000201
3.64	-0.0000494
3.65	0.0003035
3.66	0.0002784
3.67	-0.0009991
3.68	-0.000777
3.69	0.0001773
3.7	-0.0002672
3.71	-0.0006094
3.72	0.000357
3.73	0.0007066
3.74	-0.0000199
3.75	-0.0003239
3.76	-0.0001424
3.77	0.0000556
3.78	0.0002317
3.79	-0.0001894
3.8	-0.0004064
3.81	-0.0002809
3.82	0.0003048
3.83	0.00008
3.84	0.0003272
3.85	0.0003006
3.86	0.0001344
3.87	-0.0001158
3.88	-0.0001352
3.89	0.0002901
3.9	-0.00015
3.91	-0.001155
3.92	0.0007717
3.93	0.0008592
3.94	-0.0001766
3.95	0.0006469
3.96	-0.0000591
3.97	-0.0003923
3.98	-0.0005112
3.99	-0.0002264
4	0.0001282
4.01	-0.0002721
4.02	0.000094
4.03	-0.0004321
4.04	0.0000435
4.05	-0.0002036
4.06	-0.0007242
4.07	-0.0000082
4.08	-0.0004483
4.09	-0.0001413
4.1	0.0000952
4.11	-0.0003092
4.12	-0.0001512
4.13	-0.0005538
4.14	-0.0002515
4.15	0.0001778
4.16	-0.0002884
4.17	-0.0012079
4.18	-0.0002696
4.19	0.000193
4.2	-0.0007065
4.21	-0.0004903
4.22	-0.0001899
4.23	-0.0006688
4.24	0.0005891
4.25	0.0006774
4.26	0.0000673
4.27	0.0000536
4.28	-0.0004195
4.29	0.0002786
4.3	0.0000547
4.31	-0.0010095
4.32	-0.0000765
4.33	-0.0003088
4.34	-0.000397
4.35	-0.0005017
4.36	0.0002261
4.37	0.00089
4.38	0.0000463
4.39	-0.0006851
4.4	-0.0001368
4.41	-0.0004605
4.42	-0.0001528
4.43	-0.0002214
4.44	-0.0001819
4.45	0.0001953
4.46	-0.0013554
4.47	-0.001583
4.48	-0.0003851
4.49	-0.0003516
4.5	-0.000022
4.51	-0.0003791
4.52	-0.0002474
4.53	-0.0008907
4.54	-0.0002251
4.55	-0.0000329
4.56	-0.0000692
4.57	-0.0003254
4.58	-0.0009662
4.59	-0.0001953
4.6	-0.0000549
4.61	0.0000425
4.62	0.0003141
4.63	-0.0001253
4.64	-0.0000454
4.65	-0.0001159
4.66	-0.0002626
4.67	-0.0016377
4.68	-0.0017545
4.69	0.0003817
4.7	0.0002235
4.71	-0.0012606
4.72	-0.0000228
4.73	0.000193
4.74	0.0000475
4.75	-0.0002143
4.76	-0.0002736
4.77	-0.0002841
4.78	-0.0010772
4.79	-0.0000843
4.8	0.0003425
4.81	-0.0006428
4.82	-0.0002065
4.83	0.0000348
4.84	0.0001963
4.85	-0.0001892
4.86	-0.000899
4.87	-0.000523
4.88	-0.0002837
4.89	-0.0000202
4.9	-0.0000312
4.91	-0.0012996
4.92	0.0008256
4.93	0.0008878
4.94	-0.000025
4.95	0.000164
4.96	-0.0000058
4.97	0.0007153
4.98	0.0002147
4.99	-0.0001825
5	-0.000158
5.01	-0.0010862
5.02	-0.0008066
5.03	-0.0001105
5.04	0.0009686
5.05	0.0004852
5.06	0.0001283
5.07	0.0000461
5.08	0.0007392
5.09	0.0014591
5.1	-0.0005459
5.11	-0.0011488
5.12	0.0003391
5.13	-0.0005025
5.14	-0.0004559
5.15	0.0001158
5.16	-0.0009968
5.17	-0.0015747
5.18	-0.000408
5.19	0.0007091
5.2	-0.0002213
5.21	-0.0007767
5.22	-0.0006286
5.23	-0.0004813
5.24	0.0011305
5.25	0.0001148
5.26	-0.0010294
5.27	-0.0002526
5.28	-0.0003819
5.29	0.0006556
5.3	0.0001325
5.31	-0.0002983
5.32	0.0000466
5.33	-0.0009041
5.34	-0.0002428
5.35	-0.0002861
5.36	-0.0006323
5.37	-0.0003791
5.38	-0.0010847
5.39	-0.0002688
5.4	-0.0006606
5.41	-0.0013716
5.42	-0.000454
5.43	-0.0008167
5.44	0.0000873
5.45	0.0004464
5.46	0.0001048
5.47	0.0001445
5.48	-0.0003714
5.49	-0.0000056
5.5	0.000297
5.51	-0.0002743
5.52	0.0002217
5.53	-0.0007423
5.54	0.0000481
5.55	-0.0000804
5.56	-0.0002341
5.57	0.000421
5.58	0.0000521
5.59	0.0006648
5.6	0.0006247
5.61	-0.0003841
5.62	0.0000701
5.63	-0.0001446
5.64	0.0004838
5.65	0.0010124
5.66	-0.0006438
5.67	-0.0000108
5.68	0.0000728
5.69	-0.0007915
5.7	-0.0003856
5.71	-0.0003881
5.72	0.0005487
5.73	0.0002134
5.74	0.0000526
5.75	0.0003105
5.76	-0.0004203
5.77	-0.0007685
5.78	-0.0009466
5.79	-0.0002866
5.8	-0.0000024
5.81	-0.0012385
5.82	-0.0000586
5.83	-0.000112
5.84	0.0000543
5.85	-0.0003661
5.86	-0.0002846
5.87	0.0007133
5.88	0.0000881
5.89	0.0008525
5.9	0.0000104
5.91	-0.0013899
5.92	0.0014253
5.93	0.0005165
5.94	-0.0002171
5.95	0.0007501
5.96	-0.0004061
5.97	0.0001983
5.98	-0.0002034
5.99	-0.0002159
6	0.0000142
6.01	-0.0018348
6.02	-0.0005045
6.03	-0.0004015
6.04	-0.000308
6.05	-0.0001265
6.06	-0.0009256
6.07	-0.0001093
6.08	0.000163
6.09	0.0004286
6.1	0.0001871
6.11	-0.0004248
6.12	-0.000107
6.13	-0.0008956
6.14	-0.000424
6.15	-0.0001502
6.16	-0.0005503
6.17	-0.0003786
6.18	-0.0000797
6.19	0.0002265
6.2	0.0005084
6.21	-0.0005517
6.22	-0.0002611
6.23	-0.0000237
6.24	0.000378
6.25	0.000389
6.26	0.0000432
6.27	0.0002717
6.28	-0.0000061
6.29	0.0002891
6.3	0.0004212
6.31	-0.0010185
6.32	-0.0009626
6.33	-0.0005299
6.34	-0.000749
6.35	-0.0000051
6.36	-0.0000392
6.37	-0.0009269
6.38	-0.0010785
6.39	0.0000095
6.4	-0.0003245
6.41	-0.0006922
6.42	0.0005449
6.43	0.0000117
6.44	-0.0004134
6.45	-0.0002046
6.46	0.0003301
6.47	-0.0004055
6.48	-0.0007224
6.49	0.0000907
6.5	0.0004378
6.51	-0.0001644
6.52	-0.0004738
6.53	-0.0013201
6.54	-0.0006345
6.55	-0.0000027
6.56	-0.0000781
6.57	0.0000777
6.58	0.0001081
6.59	0.0006948
6.6	0.0002633
6.61	-0.0004007
6.62	-0.0001712
6.63	-0.0010882
6.64	-0.00074
6.65	-0.000222
6.66	0.0003191
6.67	0.0000245
6.68	0.0003754
6.69	0.0001857
6.7	0.0001779
6.71	-0.0002204
6.72	0.0002337
6.73	-0.000482
6.74	-0.0002614
6.75	0.0002235
6.76	-0.0002573
6.77	-0.0002321
6.78	-0.0007246
6.79	0.0001168
6.8	0.0003294
6.81	-0.0006466
6.82	-0.0002322
6.83	-0.0011435
6.84	-0.0013685
6.85	0.0003186
6.86	0.000339
6.87	-0.0008012
6.88	-0.0009839
6.89	0.0000751
6.9	-0.0004606
6.91	-0.0013194
6.92	0.0013554
6.93	0.0002696
6.94	0.0001115
6.95	0.0010014
6.96	0.0000845
6.97	0.0002005
6.98	-0.0002007
6.99	0.0000102
7	0.000369
7.01	-0.0015262
7.02	-0.0008489
7.03	0.0000974
7.04	0.0004828
7.05	-0.0000718
7.06	-0.0000852
7.07	0.0000022
7.08	-0.0002733
7.09	0.0004885
7.1	0.0003415
7.11	-0.0008738
7.12	0.0005536
7.13	0.0006695
7.14	-0.0004253
7.15	0.0003996
7.16	-0.0000612
7.17	-0.0003185
7.18	0.0005087
7.19	0.0006031
7.2	-0.0001989
7.21	-0.0007785
7.22	-0.0007072
7.23	-0.0006632
7.24	-0.0002199
7.25	0.0003015
7.26	-0.0004985
7.27	-0.0010108
7.28	-0.0003728
7.29	0.0005081
7.3	0.0002197
7.31	-0.0002699
7.32	0.0003364
7.33	-0.0002249
7.34	-0.0001845
7.35	0.0001646
7.36	-0.0005123
7.37	-0.0005445
7.38	-0.0001819
7.39	-0.0004273
7.4	0.0001174
7.41	-0.0005036
7.42	-0.0002139
7.43	-0.0005333
7.44	-0.0008373
7.45	-0.0004185
7.46	-0.0006549
7.47	0.0001168
7.48	-0.0006656
7.49	-0.0005266
7.5	0.0003201
7.51	-0.0003293
7.52	0.0006964
7.53	0.0005931
7.54	-0.0003204
7.55	-0.0007159
7.56	0.0004175
7.57	0.0001581
7.58	-0.0019293
7.59	0.0001884
7.6	0.0005774
7.61	-0.0006175
7.62	0.0000226
7.63	0.0001898
7.64	0.0004783
7.65	0.0001417
7.66	-0.0002172
7.67	-0.0004129
7.68	-0.0005774
7.69	0.0000218
7.7	0.0000525
7.71	-0.0005817
7.72	-0.000457
7.73	-0.0002286
7.74	-0.0000253
7.75	-0.0007135
7.76	0.0004199
7.77	0.0004159
7.78	-0.0019362
7.79	-0.0012713
7.8	-0.000125
7.81	-0.0005947
7.82	-0.0014067
7.83	-0.0010684
7.84	-0.0000819
7.85	-0.0003257
7.86	-0.0000406
7.87	0.0003866
7.88	0.0002908
7.89	-0.0001785
7.9	-0.0003071
7.91	-0.0012601
7.92	0.0015851
7.93	0.0004773
7.94	-0.0000526
7.95	0.0009074
7.96	-0.000149
7.97	0.0001362
7.98	-0.0001742
7.99	-0.0003867
8	0.0007514
8.01	-0.0006908
8.02	-0.0003812
8.03	0.000657
8.04	0.0009063
8.05	-0.0007426
8.06	-0.0006665
8.07	0.0006212
8.08	-0.0003812
8.09	0.0000328
8.1	0.0001704
8.11	-0.0002086
8.12	-0.0002165
8.13	-0.0001586
8.14	-0.0004067
8.15	-0.0004149
8.16	-0.0001576
8.17	-0.0004729
8.18	0.0000857
8.19	-0.0009326
8.2	-0.0006465
8.21	-0.0005184
8.22	-0.001569
8.23	-0.0009066
8.24	-0.0005241
8.25	-0.0000247
8.26	-0.0001963
8.27	0.0007315
8.28	0.0003572
8.29	-0.0003464
8.3	-0.0000053
8.31	0.0004736
8.32	0.0007403
8.33	-0.0000477
8.34	0.0007963
8.35	0.0001564
8.36	-0.0002755
8.37	0.0001169
8.38	-0.0003995
8.39	0.0002939
8.4	-0.0000342
8.41	-0.0007859
8.42	-0.000368
8.43	-0.0005541
8.44	0.0000439
8.45	-0.0000368
8.46	-0.0010415
8.47	-0.0015832
8.48	-0.0006842
8.49	0.0002788
8.5	0.000246
8.51	-0.0008878
8.52	0.0004302
8.53	0.0004888
8.54	-0.0009648
8.55	-0.0008214
8.56	-0.0003484
8.57	-0.0007956
8.58	-0.0002898
8.59	0.0003732
8.6	-0.0001235
8.61	-0.0007675
8.62	-0.0003608
8.63	-0.0001448
8.64	-0.0011451
8.65	-0.0011984
8.66	0.000559
8.67	0.0001871
8.68	-0.0006607
8.69	0.000023
8.7	-0.0002488
8.71	-0.0008785
8.72	0.000047
8.73	-0.000234
8.74	-0.0003299
8.75	-0.0000139
8.76	-0.0003621
8.77	0.0003625
8.78	-0.0001993
8.79	-0.0002118
8.8	0.0007021
8.81	-0.0003272
8.82	-0.000311
8.83	-0.0003074
8.84	-0.0009173
8.85	-0.00104
8.86	-0.0006698
8.87	0.0004471
8.88	0.0001326
8.89	0.0002885
8.9	0.000671
8.91	-0.0004192
8.92	0.001552
8.93	0.0010875
8.94	0.0003484
8.95	0.0011375
8.96	0.0005705
8.97	0.0003898
8.98	-0.000388
8.99	-0.0006161
9	-0.0000021
9.01	-0.0008433
9.02	-0.0007055
9.03	0.0000819
9.04	0.0006231
9.05	-0.0003049
9.06	0.0002007
9.07	0.0007152
9.08	-0.0007241
9.09	-0.0001906
9.1	0.0000764
9.11	-0.0009375
9.12	-0.0014616
9.13	-0.0000149
9.14	0.0012254
9.15	-0.0000831
9.16	-0.0003875
9.17	-0.0002311
9.18	-0.0000611
9.19	0.0007575
9.2	-0.0014061
9.21	-0.0015843
9.22	0.0004159
9.23	-0.0007316
9.24	-0.0000903
9.25	-0.000482
9.26	-0.0006022
9.27	-0.0003209
9.28	0.0005718
9.29	0.0001799
9.3	0.000135
9.31	0.0001199
9.32	-0.000289
9.33	-0.0004966
9.34	-0.0005689
9.35	0.000629
9.36	0.0008178
9.37	0.000015
9.38	0.0002735
9.39	0.0000835
9.4	-0.0003463
9.41	0.0000625
9.42	0.0004895
9.43	-0.0001151
9.44	0.0002711
9.45	-0.0002767
9.46	0.0003593
9.47	0.0002287
9.48	-0.0005744
9.49	0.0009795
9.5	-0.0001276
9.51	-0.0005911
9.52	0.001189
9.53	-0.0003172
9.54	0.000093
9.55	0.0009334
9.56	0.000846
9.57	-0.0002032
9.58	-0.0013262
9.59	0.0000567
9.6	-0.0000131
9.61	-0.0000891
9.62	0.000456
9.63	0.0001883
9.64	0.0010397
9.65	0.0006206
9.66	-0.0000044
9.67	0.0000089
9.68	0.0001368
9.69	0.0004515
9.7	0.0004544
9.71	0.0003495
9.72	0.0010288
9.73	0.0004602
9.74	0.0001522
9.75	0.0000818
9.76	-0.0003448
9.77	0.0001344
9.78	-0.0000782
9.79	0.0000227
9.8	0.001173
9.81	-0.0001398
9.82	0.0002203
9.83	0.0013269
9.84	0.0002608
9.85	-0.0001117
9.86	0.0003501
9.87	-0.0001768
9.88	-0.0005377
9.89	0.0007193
9.9	0.0003013
9.91	-0.0007617
9.92	0.0022599
9.93	0.0010406
9.94	0.0011629
9.95	0.0017064
9.96	0.0003821
9.97	0.0010938
9.98	0.0002647
9.99	0.0003354
10	0.0012436
10.01	-0.0002252
10.02	0.0011306
10.03	0.0007182
10.04	0.0002041
10.05	0.0006895
10.06	0.0001613
10.07	0.0009328
10.08	0.000342
10.09	-0.0000783
10.1	0.0006268
10.11	0.0002102
10.12	0.0007911
10.13	-0.0000331
10.14	-0.0002927
10.15	-0.0000559
10.16	-0.0000103
10.17	0.0000205
10.18	-0.000151
10.19	0.0009907
10.2	0.0007847
10.21	-0.0013446
10.22	-0.0005882
10.23	0.0006997
10.24	-0.0000837
10.25	0.000231
10.26	0.0008341
10.27	0.0002188
10.28	-0.0001939
10.29	-0.0000337
10.3	-0.0001282
10.31	-0.0010212
10.32	-0.0001345
10.33	-0.0001111
10.34	0.0004513
10.35	0.0004618
10.36	-0.0006024
10.37	0.0000902
10.38	0.0001633
10.39	0.0002324
10.4	0.0005266
10.41	0.0001527
10.42	0.0001715
10.43	0.0006318
10.44	0.0009573
10.45	-0.0000488
10.46	0.000477
10.47	0.0004746
10.48	0.0005713
10.49	0.0016483
10.5	-0.00085
10.51	-0.0010556
10.52	0.001041
10.53	0.0005126
10.54	0.0011851
10.55	0.0003683
10.56	0.0004173
10.57	0.0011549
10.58	-0.00082
10.59	-0.0003154
10.6	0.0015148
10.61	0.0006378
10.62	0.0002604
10.63	0.000006
10.64	0.00067
10.65	-0.0001803
10.66	0.0000877
10.67	0.0005463
10.68	-0.0001905
10.69	0.0007918
10.7	0.0009952
10.71	0.0002818
10.72	0.0010607
10.73	-0.0000891
10.74	0.000664
10.75	0.0011804
10.76	0.0006079
10.77	0.0010376
10.78	0.000644
10.79	0.0005545
10.8	0.0001165
10.81	0.0007088
10.82	0.0016414
10.83	0.0002684
10.84	0.0006061
10.85	-0.000005
10.86	0.0006162
10.87	0.0010864
10.88	0.0001342
10.89	0.0011844
10.9	0.0009147
10.91	-0.0008909
10.92	0.0003364
10.93	0.001315
10.94	0.0014839
10.95	0.0009856
10.96	0.0003605
10.97	0.0007608
10.98	0.000775
10.99	-0.0001289
11	0.0008088
11.01	0.0005391
11.02	0.0000167
11.03	0.0005396
11.04	0.0005537
11.05	0.0007089
11.06	0.0007012
11.07	0.0000711
11.08	0.000472
11.09	0.0005559
11.1	0.0006143
11.11	0.0005028
11.12	-0.0006235
11.13	-0.0013639
11.14	0.0006777
11.15	0.0008633
11.16	-0.0000089
11.17	0.0002896
11.18	0.0008989
11.19	0.0001625
11.2	0.0000624
11.21	0.0006314
11.22	0.0005353
11.23	-0.0001573
11.24	0.0003928
11.25	0.0005407
11.26	0.0004866
11.27	0.0010247
11.28	0.0009622
11.29	0.0008747
11.3	0.000877
11.31	-0.000067
11.32	0.0005746
11.33	0.0006059
11.34	0.0006215
11.35	0.0006892
11.36	-0.00004
11.37	0.0010121
11.38	0.0009424
11.39	0.0001183
11.4	0.0009073
11.41	0.0000197
11.42	0.0000431
11.43	0.0010613
11.44	0.0010893
11.45	0.0005546
11.46	0.0000419
11.47	0.0000764
11.48	0.0011417
11.49	0.0011633
11.5	0.000631
11.51	0.0004435
11.52	0.0002547
11.53	0.0001924
11.54	0.0005391
11.55	0.000356
11.56	0.000761
11.57	0.0007226
11.58	0.000305
11.59	0.0009442
11.6	0.0015707
11.61	0.0004333
11.62	-0.0006668
11.63	0.0001932
11.64	0.0003612
11.65	0.00062
11.66	0.0010724
11.67	0.0004723
11.68	0.0004672
11.69	0.0012224
11.7	0.0009047
11.71	0.0004592
11.72	0.0016167
11.73	0.0006414
11.74	0.0004508
11.75	0.0007685
11.76	0.0003451
11.77	0.0009056
11.78	0.0010599
11.79	0.0006157
11.8	0.0008533
11.81	0.0000944
11.82	0.0005781
11.83	0.0010162
11.84	0.0013571
11.85	-0.0000206
11.86	-0.0003586
11.87	0.0006021
11.88	0.000445
11.89	0.0009588
11.9	0.0006008
11.91	0.0000054
11.92	0.0026601
11.93	0.0014566
11.94	-0.0000902
11.95	0.0009106
11.96	0.0012825
11.97	0.0016876
11.98	0.0011794
11.99	0.001376
12	0.0012074
12.01	0.0002832
12.02	0.0007084
12.03	0.0008781
12.04	0.0011113
12.05	0.0003587
12.06	0.0000183
12.07	0.0014487
12.08	0.0016132
12.09	0.0013254
12.1	0.0016086
12.11	0.001369
12.12	0.0012966
12.13	0.0005974
12.14	0.0012482
12.15	0.0014487
12.16	-0.0003528
12.17	0.0006636
12.18	0.0025818
12.19	0.0016548
12.2	0.0010206
12.21	0.0009883
12.22	0.0010539
12.23	0.0001714
12.24	0.0003879
12.25	0.0012142
12.26	0.0006997
12.27	0.0009755
12.28	0.0014202
12.29	0.0012109
12.3	0.0015864
12.31	0.0005107
12.32	0.000843
12.33	0.0010618
12.34	0.0010897
12.35	0.0014486
12.36	0.0003148
12.37	0.0013099
12.38	0.0009761
12.39	0.0005753
12.4	0.0015494
12.41	-0.0000306
12.42	0.0017608
12.43	0.0011093
12.44	0.0005651
12.45	0.0007965
12.46	0.0012009
12.47	0.0006685
12.48	0.0002999
12.49	0.0020115
12.5	0.0017603
12.51	0.0012465
12.52	0.0016456
12.53	0.0006848
12.54	0.0016958
12.55	0.0020209
12.56	0.0010215
12.57	0.0007975
12.58	0.0009743
12.59	0.0012853
12.6	0.001167
12.61	0.0008501
12.62	0.0018457
12.63	0.0016224
12.64	0.0008503
12.65	0.0011119
12.66	0.0009773
12.67	0.0008151
12.68	0.0011026
12.69	0.0010215
12.7	0.0015132
12.71	0.0012869
12.72	0.0015797
12.73	0.000978
12.74	0.0015766
12.75	0.001951
12.76	0.0015314
12.77	0.001877
12.78	0.0012082
12.79	0.0013806
12.8	0.0015408
12.81	0.0003634
12.82	0.0010382
12.83	0.0010062
12.84	0.0012397
12.85	0.0012578
12.86	0.0017413
12.87	0.0016659
12.88	0.0009115
12.89	0.00221
12.9	0.0025241
12.91	0.0006905
12.92	0.0026041
12.93	0.0019521
12.94	0.001118
12.95	0.0022163
12.96	0.0009933
12.97	0.001323
12.98	0.0017985
12.99	0.0009854
13	0.0015833
13.01	0.0010374
13.02	0.001386
13.03	0.0012371
13.04	0.0019508
13.05	0.0017143
13.06	-0.0002756
13.07	0.0011132
13.08	0.0020197
13.09	0.0024862
13.1	0.0013584
13.11	-0.0013368
13.12	0.0007654
13.13	0.0018912
13.14	0.00202
13.15	0.0018697
13.16	0.0014317
13.17	0.0016428
13.18	0.0014141
13.19	0.0021656
13.2	0.0020181
13.21	0.001635
13.22	0.0025131
13.23	0.0016632
13.24	0.0014856
13.25	0.0011023
13.26	0.001362
13.27	0.0021993
13.28	0.0012678
13.29	0.0012609
13.3	0.0013251
13.31	0.0014511
13.32	0.0016887
13.33	0.0009779
13.34	0.0013051
13.35	0.0011045
13.36	0.0017821
13.37	0.0019724
13.38	0.0009651
